Date,Open,High,Low,Close
1990-01-03,0.29909197493983364,0.2760601980518619,0.45485173223561254,0.24166809067257317
1990-01-04,0.3001917124261711,0.277045017807207,0.45636890017242104,0.2427151326438023
1990-01-05,0.29272617989967925,0.2703596005984637,0.4460696544695979,0.2356073219254045
1990-01-08,0.2646198385358652,0.24519024830354408,0.40729491007110713,0.20884773663235923
1990-01-09,0.3285033243328517,0.3023981907759845,0.49542683023101475,0.26967015264422856
1990-01-10,0.26704494102052445,0.2473619382434613,0.4106405155259627,0.21115663681764502
1990-01-11,0.18216449819333635,0.17135112841188344,0.2935417643063443,0.13034336339494684
1990-01-12,0.42485535153778764,0.38868185486657186,0.6283514673720774,0.3614053328576102
1990-01-15,0.3091409090958985,0.2850590627809468,0.468714968589823,0.25123551558827634
1990-01-16,0.19989182892410276,0.1872260310409984,0.31799790781700227,0.14722126338796085
1990-01-17,0.2586247336896509,0.23982160554900836,0.3990242264184352,0.2031398959213813
1990-01-18,0.2646136071830977,0.24518466809973707,0.4072863134662453,0.2088418038638884
1990-01-19,0.20452869101154375,0.19137836143189071,0.32439479668717924,0.15163594350996049
1990-01-22,0.3942789711400735,0.3613005717542718,0.5861691242771202,0.33229406402990536
1990-01-23,0.20556937579553738,0.19231029923259005,0.32583049712134193,0.15262676237464223
1990-01-24,0.27883296727878154,0.2579181675980874,0.42690295606242784,0.2223798227176288
1990-01-25,0.26606221606949976,0.24648190372807632,0.40928477490156884,0.21022100055655532
1990-01-26,0.27757217485952035,0.2567891224420357,0.42516360111887236,0.22117944299394543
1990-01-29,0.26362813204174745,0.24430217077682106,0.40592677875404976,0.20790354919182752
1990-01-30,0.28138828234397606,0.2602064634765115,0.430428199253208,0.2248126961589836
1990-01-31,0.2090419341588778,0.19541999051827663,0.3306211442285005,0.15593292807248443
1990-02-01,0.24524364415926395,0.22783878102835484,0.3805640391034802,0.19039998068420028
1990-02-02,0.24322266528938574,0.22602898556269377,0.37777595160038147,0.18847583994514364
1990-02-05,0.26576815966170647,0.24621857492172172,0.40887910267609723,0.20994103428761068
1990-02-06,0.2636456262744203,0.24431783693911419,0.4059509133218171,0.20792020516299375
1990-02-07,0.2475016427300129,0.2298608286784903,0.3836791125418777,0.19254978398173386
1990-02-08,0.2437342167591745,0.22648708215354618,0.3784816741001896,0.18896287968505154
1990-02-09,0.25678814309796016,0.2381769305973509,0.39649051597082907,0.20139130822899573
1990-02-12,0.2802963383469011,0.25922862282507453,0.42892178300229894,0.2237730742406867
1990-02-13,0.24082378942710184,0.22388078167845085,0.3744665276807132,0.18619190969562135
1990-02-14,0.20715214551315725,0.1937276764752857,0.3280140431918879,0.15413369138790853
1990-02-15,0.1824422074810822,0.1715998183003456,0.2939248844894392,0.13060776583978706
1990-02-16,0.29850071602603,0.27553072309436366,0.4540360475131042,0.24110516278632138
1990-02-20,0.3288586992136335,0.3027164305445614,0.49591709575471243,0.27000849922268183
1990-02-21,0.2944777286189858,0.2719281201794114,0.4484860434621566,0.23727494264994156
1990-02-22,0.2183382359316364,0.20374486963824956,0.3434460694090518,0.1647837840760445
1990-02-23,0.29613710141846694,0.27341409581879217,0.4507752690617761,0.23885480419740868
1990-02-26,0.25525284210707944,0.236802061808204,0.39437245646512636,0.19992957340964765
1990-02-27,0.2325060579107301,0.21643221652654354,0.36299161142078984,0.1782727343367266
1990-02-28,0.2369023562566953,0.220369121029014,0.3690566250936038,0.182458377677485
1990-03-01,0.2562620096372916,0.23770577576953825,0.39576467655285413,0.20089038521542943
1990-03-02,0.24072241486275417,0.22379000031026125,0.3743266740878813,0.18609539264040978
1990-03-05,0.28261701755570495,0.2613068012622396,0.432123328944814,0.22598255474268245
1990-03-06,0.21061672922768357,0.196830226427889,0.33279368869035497,0.15743226455378934
1990-03-07,0.2081724293531619,0.1946413451409254,0.3294215990383783,0.1551050868493922
1990-03-08,0.2834665305240007,0.26206754386126274,0.43329529393956356,0.22679136206621148
1990-03-09,0.2797483587416105,0.25873790467867974,0.42816580523715003,0.2232513518721716
1990-03-12,0.25102576466007753,0.23301669536494019,0.3885408953437937,0.19590504250328833
1990-03-13,0.29455165792049176,0.2719943241940298,0.4485880343165458,0.23734532952184692
1990-03-14,0.21110356849147688,0.19726619312959529,0.3334653189026401,0.1578957762088585
1990-03-15,0.22829438036168492,0.21266064075962426,0.3571812955799903,0.1742628654198999
1990-03-16,0.21345075165770977,0.1993681059771949,0.3367034289842423,0.16013049069276047
1990-03-19,0.2867347497061301,0.26499424851154973,0.4378040402678375,0.229902979790785
1990-03-20,0.2896826690024408,0.26763412320549906,0.441870909581856,0.23270964526266316
1990-03-21,0.2987013714541523,0.27571041091267223,0.4543128662863804,0.24129620351886813
1990-03-22,0.3542517359613079,0.3254560066233928,0.530948638873313,0.2941847918216776
1990-03-23,0.18668096346907143,0.17539564292842244,0.29977255700840527,0.13464341569292082
1990-03-26,0.2284580074322769,0.2128071695209243,0.3574070310379338,0.17441865206231916
1990-03-27,0.31166772499070705,0.2873218375269591,0.47220089509996593,0.25364125543828775
1990-03-28,0.21652180891895537,0.20211825126026892,0.3409401760868459,0.16305439379556463
1990-03-29,0.21128170950899158,0.19742571919419277,0.3337110774071572,0.15806538134140385
1990-03-30,0.3089990201127326,0.28493200057253476,0.4685192224062838,0.25110042542132704
1990-04-02,0.37326910266047447,0.34248614213541817,0.5571844809328536,0.3122909138404849
1990-04-03,0.1831973147517883,0.17227602018200797,0.29496660995046864,0.1313266910515143
1990-04-04,0.3155042898400111,0.29075749822162217,0.47749371565865756,0.25729398572389617
1990-04-05,0.23229255559142767,0.21624102426068625,0.3626970694257191,0.178069462290405
1990-04-06,0.2779847610895861,0.25715859522549545,0.42573279386459667,0.22157225955698606
1990-04-09,0.2771779797083697,0.2564361189506231,0.42461978020560787,0.22080413627462614
1990-04-10,0.2394320652052621,0.2226344865173896,0.3725465427820561,0.18486687195639198
1990-04-11,0.1271294969814973,0.12206704279853861,0.21761697291008308,0.07794544400842976
1990-04-12,0.34369423724005416,0.31600172008966027,0.5163838006716733,0.28413317094880464
1990-04-16,0.29393722338286155,0.2714440953634752,0.4477403771334985,0.23676033650536427
1990-04-17,0.2463219616581544,0.22880441909074214,0.3820516566079672,0.19142662903771712
1990-04-18,0.3405208068448078,0.31315989921488085,0.5120058223766932,0.2811118000690477
1990-04-19,0.25252100541601397,0.23435569003752102,0.39060368883851315,0.1973286366318942
1990-04-20,0.2872488741612488,0.26545464922208034,0.43851331238825325,0.23039246922770265
1990-04-23,0.2849632524601741,0.2634078649372596,0.43536013083026803,0.22821636640215712
1990-04-24,0.18555425739952702,0.17438667268821545,0.2982181839474184,0.13357069737722488
1990-04-25,0.2312162276393116,0.21527716784618486,0.36121219664587084,0.1770447081516461
1990-04-26,0.2380657868368078,0.22141097822993855,0.3706616622909151,0.1835660607956136
1990-04-27,0.3285375375296143,0.30242882884414524,0.49547402982708993,0.2697027264660955
1990-04-30,0.17216686756708843,0.16239820621936774,0.2797493049070438,0.12082478372609382
1990-05-01,0.21882209734194158,0.20417816965906146,0.34411359145562564,0.16524446056579012
1990-05-02,0.2941622054590704,0.27164556780212684,0.44805075628908914,0.23697453823940673
1990-05-03,0.20267531841606007,0.1897186581220342,0.32183793424340457,0.14987137794780975
1990-05-04,0.2376925286198531,0.2210767238551731,0.37014672540284016,0.18321068778695201
1990-05-07,0.2747150284030471,0.2542305352253537,0.421221959546788,0.2184592008497597
1990-05-08,0.29365667347664703,0.2711928616886821,0.4473533381103942,0.23649322955440522
1990-05-09,0.2650926660532871,0.2456136674247551,0.40794721005904544,0.20929790793418648
1990-05-10,0.25728246237966523,0.23861959568799218,0.39717246541246065,0.20186194148608036
1990-05-11,0.3067049163378253,0.2828776205532952,0.46535433920984726,0.2489162469528066
1990-05-14,0.2712756470232529,0.2511505540743356,0.41647708250412363,0.21518462241222575
1990-05-15,0.23587248210028577,0.21944686419285822,0.36763583870734,0.18147785143350273
1990-05-16,0.19314552357217568,0.18118468493003262,0.3086908883700697,0.14079821703194367
1990-05-17,0.24124776349589983,0.22426045232157574,0.3750514307791433,0.18659556843260114
1990-05-18,0.25629060477485394,0.23773138284097853,0.39580412562719886,0.2009176101755429
1990-05-21,0.23903206603624258,0.22227628550245104,0.37199471480353774,0.18448603932712968
1990-05-22,0.3076882105448984,0.2837581648399749,0.4667108651644087,0.2498524251932163
1990-05-23,0.23245645645121998,0.21638779820141926,0.36292318259579975,0.17822550960301833
1990-05-24,0.28112231839994106,0.259968291594995,0.43006128262696763,0.22455947626269207
1990-05-25,0.24369009613401693,0.22644757193968773,0.37842080648526094,0.18892087316357642
1990-05-29,0.31895897349028257,0.2938511826231477,0.4822597032976387,0.26058313320144544
1990-05-30,0.20867376558514067,0.19509029394139527,0.3301132288738327,0.15558240082941105
1990-05-31,0.25631919073335474,0.23775698169252882,0.3958435620383598,0.20094482639642286
1990-06-01,0.24756031225940467,0.22991336750007238,0.38376005142953645,0.19260564227561633
1990-06-04,0.3142592509361642,0.2896425604079034,0.47577609383666564,0.25610860466311014
1990-06-05,0.28204197390424735,0.26079184714348236,0.4313300143573825,0.22543506514098655
1990-06-06,0.200106442316773,0.1874182182779427,0.3182939826186837,0.14742559326896
1990-06-07,0.23679507632430385,0.2202730513777711,0.36890862461557217,0.18235623821849595
1990-06-08,0.2892267219678833,0.26722582063092865,0.4412418974491358,0.23227554559090513
1990-06-11,0.20819042444439667,0.19465745982426338,0.3294464245770005,0.1551222196797567
1990-06-12,0.2707356433706683,0.250666978428665,0.41573210814648,0.21467049381708603
1990-06-13,0.29321952658093253,0.2708013947211232,0.446750262138089,0.23607702918559725
1990-06-14,0.2600557868096748,0.24110311991135075,0.40099846839576453,0.20450237805765323
1990-06-15,0.19685137486314125,0.18450329105836288,0.3138033800574797,0.1443264970887571
1990-06-18,0.3415853359708727,0.3141131897287657,0.5134744178169044,0.2821253207396014
1990-06-19,0.1579068680169402,0.14962831391082393,0.26007659722437587,0.10724807271623377
1990-06-20,0.26112346125837715,0.24205922707548957,0.40247140303757223,0.20551889333815287
1990-06-21,0.23316344355105467,0.21702090825844758,0.3638985227773722,0.17889862039158455
1990-06-22,0.48728707979421115,0.44458974207702506,0.7144805822989856,0.420845554394978
1990-06-25,0.173268606223868,0.1633848180316443,0.281269233604187,0.12187373097878373
1990-06-26,0.2265676192503229,0.2111143185905997,0.35479910289743366,0.17261884456915708
1990-06-27,0.24634292749158468,0.2288231940867807,0.3820805805017547,0.19144659026286046
1990-06-28,0.2673627216365495,0.24764651218261968,0.41107891702410393,0.21145919051500908
1990-06-29,0.22881595224679258,0.21312771067646166,0.35790084197234023,0.17475944543240776
1990-07-02,0.29469867340383477,0.2721259772058954,0.4487908528803517,0.23748530054528935
1990-07-03,0.2525487294825458,0.23438051706102278,0.39064193620694665,0.1973550322596077
1990-07-05,0.31042147009156734,0.28620581078410806,0.4704815957239282,0.2524547166483853
1990-07-06,0.2239912427884468,0.20880716213882528,0.3512448039764026,0.17016591891845928
1990-07-09,0.27024562727459533,0.25022816685968147,0.4150560952627527,0.2142039575522589
1990-07-10,0.27051451595819986,0.2504689578583446,0.41542704678018627,0.21445996204498574
1990-07-11,0.24896060067246528,0.2311673319320348,0.38569185125356115,0.19393883384043528
1990-07-12,0.2757060599556848,0.25511800833901316,0.4225891597329296,0.21940274568961035
1990-07-13,0.26049551293234047,0.24149689658798718,0.4016051025994483,0.2049210340660159
1990-07-16,0.24482912407847582,0.2274675764730687,0.3799921784698762,0.19000532293369665
1990-07-17,0.2553356474563968,0.23687621436267192,0.39448669247375695,0.20000841102067277
1990-07-18,0.35650223637544837,0.3274713396413107,0.5340533680587112,0.29632745624764095
1990-07-19,0.2462076027015448,0.2287020101421804,0.38189389010058666,0.19131774975621244
1990-07-20,0.14500483086656307,0.13807448290320407,0.24227729754854577,0.09496425537015762
1990-07-23,0.6318578472561018,0.5740535001198985,0.9139264825414697,0.5584890040599793
1990-07-24,0.2014766025060234,0.18864520275298777,0.32018421836425714,0.14873010024746647
1990-07-25,0.2060969347475869,0.19278273059420328,0.3265583031084702,0.15312904257510454
1990-07-26,0.2617316406650665,0.2426038544087784,0.4033104308120362,0.20609793094735698
1990-07-27,0.2899350135679225,0.26786009887362694,0.442219037283724,0.23294989837265845
1990-07-30,0.2605934423267678,0.2415845927913622,0.40174020332952437,0.20501427103161568
1990-07-31,0.25751358836841515,0.23882657002734348,0.3974913205427539,0.20208199273819225
1990-08-01,0.27738808453794744,0.25662426874949074,0.42490963511622437,0.22100417362686597
1990-08-02,0.21876800671307658,0.2041297312630378,0.3440389694946438,0.16519296176778112
1990-08-03,0.5535155289617955,0.5038976095603118,0.8058475501707885,0.48390057145983845
1990-08-06,0.43972382358397605,0.40199663697120713,0.6488636071673092,0.37556136052222433
1990-08-07,0.19555565721522988,0.1833429702064638,0.31201584321801534,0.1430928656293588
1990-08-08,0.1602510366824537,0.15172752725977234,0.263310548582743,0.10947991714358614
1990-08-09,0.15992247318643,0.15143329720415516,0.2628572713165174,0.10916709724354227
1990-08-10,0.29956669402191,0.27648531107753954,0.4555066417747208,0.24212006290199367
1990-08-13,0.25894220423193165,0.24010590181576513,0.3994622001472691,0.2034421544026338
1990-08-14,0.21537392847271605,0.20109031927261278,0.3393565914314536,0.16196151570411346
1990-08-15,0.23319105633916626,0.21704563563163465,0.3639366166291225,0.1789249100729446
1990-08-16,0.3787223453267477,0.3473695449248623,0.5647076262540699,0.31748285648299784
1990-08-17,0.269079608483088,0.2491839919040706,0.41344748743936865,0.2130938102406346
1990-08-20,0.23110258905509296,0.21517540399426718,0.36105542394465556,0.17693651472484545
1990-08-21,0.3259417114440662,0.3001042551688387,0.4918928987340318,0.26723128314862526
1990-08-22,0.3005310132272007,0.27734886316667656,0.4568369903327101,0.24303817535532501
1990-08-23,0.3994260835686783,0.36590983356961093,0.5932699406454292,0.3371945451086513
1990-08-24,0.2088331777786994,0.19523304826177618,0.330333149602014,0.15573417455673713
1990-08-27,0.16753127086151204,0.15824700898349997,0.27335416172328436,0.11641130835335328
1990-08-28,0.2467699153697581,0.22920556360945515,0.3826696413696606,0.1918531183981726
1990-08-29,0.21599125669825409,0.2016431394134145,0.34020824066766575,0.16254926375325507
1990-08-30,0.32554962382244934,0.29975313897939193,0.49135198531121327,0.2668579829735085
1990-08-31,0.25946525067860654,0.2405742922089707,0.4001837808046672,0.20394013832095487
1990-09-04,0.25147991092673533,0.23342338534393722,0.38916742318607833,0.19633742769354984
1990-09-05,0.2332960941004515,0.21713969740879152,0.36408152386885556,0.17902491479770474
1990-09-06,0.30158878076482576,0.2782960986483779,0.45829625766934173,0.2440452584287461
1990-09-07,0.2242337967516868,0.20902437027958942,0.351579424829602,0.1703968505571052
1990-09-10,0.2745849470691425,0.25411404681878175,0.4210425028751466,0.2183353525514488
