Date,Open,High,Low,Close
2000-08-31,0.5214869049797277,0.47568371204990767,0.4379321039654801,0.46908979060908934
2000-09-01,0.45633041000658264,0.4756778687564677,0.4128448682178802,0.4883022314766869
2000-09-05,0.5819552021327147,0.5636863190582377,0.5081747566218926,0.5503752002939123
2000-09-06,0.5357189875591849,0.46542030826369757,0.4351672165048541,0.44797667707527206
2000-09-07,0.4742038935278923,0.47557489385637475,0.44249729649143443,0.49030829479932925
2000-09-08,0.5428056670793684,0.5313896160851675,0.4619612323527819,0.49724032900288256
2000-09-11,0.4864561339632861,0.44044481664172735,0.4107471878875766,0.4737506339785051
2000-09-12,0.4961581286638466,0.5486335871592024,0.4471496598287036,0.5412547079951532
2000-09-13,0.5955450031275091,0.49528004273122384,0.4953312861353309,0.4645117731934612
2000-09-14,0.4889362757767477,0.4729601669436504,0.40384582979634986,0.4599236110005461
2000-09-15,0.4557596913589912,0.42860777263084443,0.3727333096086114,0.44382893955607355
2000-09-18,0.46502744414851627,0.4530889512048544,0.4301021070849891,0.4621591815883636
2000-09-19,0.4624668362658247,0.47049480060368576,0.4228590888812327,0.4829736455284192
2000-09-20,0.4816290154053924,0.4255667851010435,0.35536632239545857,0.3768325497892615
2000-09-21,0.4525172012754967,0.5360305764553764,0.44244274596531785,0.5822543031486643
2000-09-22,0.5059784882167633,0.47298013479455286,0.4374819141808626,0.44153237411528073
2000-09-25,0.5546811699963571,0.4754624902611642,0.4228590888812327,0.50376140446559
2000-09-26,0.5105294642496411,0.4605698373680207,0.44472048690737803,0.42094214206015473
2000-09-27,0.43387916439957613,0.42822336737191236,0.3914371847492104,0.4505379552205458
2000-09-28,0.5010011431262628,0.4579467649764282,0.43016242272579946,0.46210221773441745
2000-09-29,0.5106556685967899,0.4931431900572388,0.36939041376775084,0.4900867473596766
2000-10-02,0.47203759122415834,0.4504615774682744,0.4203987205486527,0.37390653640317284
2000-10-03,0.37519756923061304,0.3900115996333785,0.38347325655498904,0.48571302234779
2000-10-04,0.5235981039659682,0.4576955250122314,0.44272946970285115,0.4596277634135287
2000-10-05,0.5578896802275307,0.5398038720965503,0.514348359487403,0.5307291878628357
2000-10-06,0.46700893143384814,0.44520538202433735,0.39621279118699054,0.4457212374778398
2000-10-09,0.4082443593690569,0.4120084136688278,0.34487136518048084,0.4126950647676957
2000-10-10,0.5510575332821519,0.5168558876288759,0.47247969179302,0.5167171285074933
2000-10-11,0.48884812626830093,0.4551954165170365,0.4007782974346469,0.45025017053750044
2000-10-12,0.40773619844165643,0.3835079255449235,0.35381780303520527,0.3792018011865135
2000-10-13,0.4662521443739511,0.5096105469252855,0.41283917481881904,0.5174214028925119
2000-10-16,0.5442142461790989,0.48342350712199045,0.4755842808260993,0.4786472702050663
2000-10-17,0.5012632152402976,0.4576023089157179,0.35835218679106,0.41664101031221284
2000-10-18,0.38945538651831735,0.3722365694156332,0.39516216564791945,0.41839942309473094
2000-10-19,0.4938472802639161,0.47577903093872714,0.42539302781108496,0.47397564018590815
2000-10-20,0.44047992466282204,0.4071561251997297,0.3722118524306294,0.4154065668780242
2000-10-23,0.501587453407473,0.499929965641162,0.4331061981712471,0.4962745774071978
