Date,us 1 year bond Open,us 1 year bond High,us 1 year bond Low,us 1 year bond Close,us 3 year bond Open,us 3 year bond High,us 3 year bond Low,us 3 year bond Close,us 5 year bond Open,us 5 year bond High,us 5 year bond Low,us 5 year bond Close,us 10 year bond Open,us 10 year bond High,us 10 year bond Low,us 10 year bond Close,us 30 year bond Open,us 30 year bond High,us 30 year bond Low,us 30 year bond Close,uk 1 year bond Open,uk 1 year bond High,uk 1 year bond Low,uk 1 year bond Close,uk 3 year bond Open,uk 3 year bond High,uk 3 year bond Low,uk 3 year bond Close,uk 5 year bond Open,uk 5 year bond High,uk 5 year bond Low,uk 5 year bond Close,uk 10 year bond Open,uk 10 year bond High,uk 10 year bond Low,uk 10 year bond Close,uk 30 year bond Open,uk 30 year bond High,uk 30 year bond Low,uk 30 year bond Close
2000-01-25,0.6167979002624668,0.6435374149659863,0.6351351351351348,0.591939546599496,0.596018735362998,0.577092511013216,0.513636363636364,0.44459833795013914,0.4987615401936502,0.4963585434173672,0.5330926594464501,0.5325159273951199,0.6167979002624668,0.6435374149659863,0.6351351351351348,0.591939546599496,0.596018735362998,0.577092511013216,0.513636363636364,0.44459833795013914,0.3536407580756542,0.3536407580756543,0.35364075807565415,0.3536407580756542,0.3324468085106381,0.4090641553855207,0.3368560105680315,0.3368560105680315,0.41764705882353015,0.45961820851688767,0.44680851063829863,0.43085880640465885,0.47697368421052594,0.518628912071535,0.47697368421052594,0.4769736842105259,0.4458259325044401,0.4449999999999998,0.4264705882352932,0.3631123919308356
2000-01-26,0.5734908136482944,0.5986394557823136,0.5905405405405408,0.5503778337531491,0.5304449648711946,0.5154185022026432,0.42878787878787905,0.367036011080333,0.47174059896419734,0.46946778711484616,0.5042117930204574,0.5036663060464001,0.5734908136482944,0.5986394557823136,0.5905405405405408,0.5503778337531491,0.5304449648711946,0.5154185022026432,0.42878787878787905,0.367036011080333,0.33522596485843636,0.3352259648584365,0.33522596485843636,0.33522596485843636,0.34441489361702154,0.41965862271924687,0.3487450462351389,0.34874504623513897,0.44705882352941184,0.4889867841409693,0.47517730496453914,0.45997088791848645,0.5082236842105261,0.5469448584202684,0.5082236842105261,0.5082236842105261,0.598579040852574,0.5524999999999991,0.5845588235294099,0.4870317002881835
2000-01-27,0.6535433070866133,0.6816326530612238,0.672972972972972,0.6272040302266995,0.5491803278688517,0.5330396475770917,0.45303030303030195,0.3891966759002764,0.5696915109209636,0.5669467787114846,0.6089049338146809,0.6082461834355091,0.6535433070866133,0.6816326530612238,0.672972972972972,0.6272040302266995,0.5491803278688517,0.5330396475770917,0.45303030303030195,0.3891966759002764,0.3994475562034837,0.3994475562034839,0.3994475562034837,0.3994475562034837,0.5039893617021268,0.5609181871689222,0.5072655217965646,0.5072655217965646,0.6147058823529411,0.6563876651982379,0.6368794326241134,0.6259097525473073,0.773026315789473,0.7868852459016389,0.773026315789473,0.773026315789473,0.751332149200711,0.6600000000000006,0.7426470588235299,0.610951008645534
2000-01-28,0.5564304461942262,0.5809523809523817,0.5729729729729734,0.5340050377833758,0.5257611241217807,0.5110132158590314,0.4227272727272737,0.36149584487534747,0.4638594911056073,0.46162464985994456,0.4957882069795432,0.4952518331530238,0.5564304461942262,0.5809523809523817,0.5729729729729734,0.5340050377833758,0.5257611241217807,0.5110132158590314,0.4227272727272737,0.36149584487534747,0.382490600782629,0.3824906007826291,0.382490600782629,0.382490600782629,0.44148936170212844,0.5055915244261338,0.44517833553500735,0.44517833553500735,0.5308823529411758,0.5726872246696029,0.5560283687943257,0.5429403202328962,0.6480263157894736,0.6736214605067065,0.6480263157894736,0.6480263157894736,0.6465364120781515,0.5862499999999993,0.6341911764705866,0.5259365994236304
2000-01-31,0.6154855643044612,0.6421768707482988,0.633783783783783,0.5906801007556668,0.6487119437939113,0.6266519823788547,0.581818181818182,0.5069252077562332,0.4908804323350592,0.4885154061624646,0.5246690734055349,0.5241014545017426,0.6154855643044612,0.6421768707482988,0.633783783783783,0.5906801007556668,0.6487119437939113,0.6266519823788547,0.581818181818182,0.5069252077562332,0.35341057316043883,0.35341057316043895,0.3534105731604388,0.35341057316043883,0.31249999999999906,0.39140670982931053,0.3170409511228524,0.3170409511228524,0.3720588235294116,0.41409691629955936,0.40283687943262403,0.3857350800582242,0.37335526315789475,0.4247391952309989,0.3733552631578947,0.3733552631578947,0.36944937833037395,0.3912500000000007,0.3474264705882357,0.30115273775216234
2000-02-01,0.5629921259842523,0.5877551020408169,0.57972972972973,0.5403022670025193,0.5386416861826696,0.5231277533039644,0.43939393939393917,0.37673130193905835,0.4627336185543797,0.46050420168067246,0.49458483754512644,0.49404976559682673,0.5629921259842523,0.5877551020408169,0.57972972972973,0.5403022670025193,0.5386416861826696,0.5231277533039644,0.43939393939393917,0.37673130193905835,0.33461213841786247,0.3346121384178626,0.33461213841786247,0.33461213841786247,0.3071808510638306,0.3866980576809895,0.3117569352708066,0.3117569352708066,0.33676470588235274,0.37885462555066063,0.3687943262411346,0.3508005822416303,0.3503289473684207,0.4038748137108793,0.3503289473684207,0.3503289473684207,0.3747779751332145,0.39499999999999974,0.3529411764705872,0.3054755043227664
2000-02-02,0.5433070866141728,0.56734693877551,0.5594594594594591,0.5214105793450878,0.44028103044496414,0.4306167400881049,0.3121212121212111,0.26038781163434854,0.4548525106957897,0.45266106442577086,0.48616125150421224,0.4856352927034505,0.5433070866141728,0.56734693877551,0.5594594594594591,0.5214105793450878,0.44028103044496414,0.4306167400881049,0.3121212121212111,0.26038781163434854,0.32509782858896696,0.3250978285889671,0.32509782858896696,0.32509782858896696,0.36968085106382903,0.44202472042377805,0.37384412153236385,0.37384412153236385,0.49705882352941155,0.5389133627019088,0.5234042553191488,0.5094614264919942,0.5855263157894731,0.6169895678092396,0.5855263157894731,0.585526315789473,0.6287744227353455,0.5737499999999995,0.6158088235294106,0.5115273775216134
2000-02-03,0.44356955380577434,0.46394557823129284,0.4567567567567568,0.4256926952141059,0.43208430913349016,0.42290748898678465,0.3015151515151523,0.25069252077562443,0.3039855888313444,0.3025210084033615,0.32490974729241884,0.3245582401730978,0.44356955380577434,0.46394557823129284,0.4567567567567568,0.4256926952141059,0.43208430913349016,0.42290748898678465,0.3015151515151523,0.25069252077562443,0.36246451315890427,0.3624645131589044,0.36246451315890427,0.36246451315890427,0.3922872340425541,0.46203649205415026,0.3963011889035676,0.3963011889035676,0.46764705882352986,0.5095447870778272,0.49503546099290824,0.48034934497816656,0.43256578947368357,0.4783904619970191,0.43256578947368357,0.4325657894736835,0.4333925399644762,0.4362500000000002,0.41360294117647023,0.35302593659942394
2000-02-04,0.7545931758530174,0.7863945578231285,0.7770270270270261,0.7241813602015106,0.7693208430913349,0.740088105726872,0.7378787878787878,0.6495844875346262,0.6316145012384603,0.6285714285714292,0.6750902527075817,0.674359899026326,0.7545931758530174,0.7863945578231285,0.7770270270270261,0.7241813602015106,0.7693208430913349,0.740088105726872,0.7378787878787878,0.6495844875346262,0.4011355789150622,0.4011355789150623,0.4011355789150622,0.4011355789150622,0.46542553191489294,0.5267804590935838,0.4689564068692199,0.4689564068692199,0.5735294117647064,0.6152716593245233,0.5971631205673764,0.5851528384279483,0.7500000000000003,0.7660208643815206,0.7500000000000003,0.7500000000000003,0.6838365896980463,0.6125000000000003,0.6727941176470588,0.5561959654178679
2000-02-07,0.7244094488188971,0.7551020408163263,0.7459459459459453,0.6952141057934504,0.6861826697892275,0.6618942731277534,0.6303030303030306,0.5512465373961224,0.5618104030623735,0.559103641456583,0.6004813477737667,0.5998317105421328,0.7244094488188971,0.7551020408163263,0.7459459459459453,0.6952141057934504,0.6861826697892275,0.6618942731277534,0.6303030303030306,0.5512465373961224,0.38149313281669595,0.38149313281669606,0.38149313281669595,0.38149313281669595,0.41223404255319196,0.47969393761035944,0.4161162483487455,0.4161162483487455,0.5352941176470584,0.5770925110132155,0.560283687943262,0.5473071324599706,0.6167763157894733,0.6453055141579731,0.6167763157894733,0.6167763157894732,0.607460035523977,0.558749999999999,0.5937499999999979,0.494236311239192
2000-02-08,0.5748031496063,0.6000000000000011,0.5918918918918927,0.5516372795969782,0.4800936768149884,0.4680616740088105,0.36363636363636365,0.30747922437673175,0.4627336185543797,0.46050420168067246,0.49458483754512644,0.49404976559682673,0.5748031496063,0.6000000000000011,0.5918918918918927,0.5516372795969782,0.4800936768149884,0.4680616740088105,0.36363636363636365,0.30747922437673175,0.3530269316350803,0.3530269316350804,0.3530269316350803,0.3530269316350803,0.3630319148936164,0.43613890523837495,0.3672391017173045,0.36723910171730456,0.432352941176471,0.47430249632892846,0.4609929078014189,0.44541484716157265,0.49506578947368407,0.535022354694486,0.495065789473684,0.495065789473684,0.49378330373001755,0.47874999999999995,0.47610294117647,0.4020172910662825
2000-02-09,0.6771653543307076,0.7061224489795909,0.6972972972972961,0.6498740554156162,0.7049180327868856,0.6795154185022028,0.6545454545454549,0.573407202216067,0.47286647151542394,0.47058823529411725,0.5054151624548731,0.504868373602596,0.6771653543307076,0.7061224489795909,0.6972972972972961,0.6498740554156162,0.7049180327868856,0.6795154185022028,0.6545454545454549,0.573407202216067,0.372055551292872,0.37205555129287216,0.372055551292872,0.372055551292872,0.410904255319149,0.4785167745732784,0.4147952443857332,0.4147952443857332,0.5294117647058812,0.5712187958883983,0.5546099290780131,0.5414847161572043,0.6365131578947372,0.6631892697466474,0.6365131578947372,0.6365131578947372,0.7726465364120778,0.675,0.7647058823529408,0.6282420749279541
2000-02-10,0.6154855643044623,0.6421768707483,0.6337837837837842,0.590680100755668,0.7388758782201397,0.711453744493391,0.6984848484848474,0.6135734072022152,0.5167755010132854,0.5142857142857146,0.552346570397112,0.5517490082942664,0.6154855643044623,0.6421768707483,0.6337837837837842,0.590680100755668,0.7388758782201397,0.711453744493391,0.6984848484848474,0.6135734072022152,0.36246451315890427,0.3624645131589044,0.36246451315890427,0.36246451315890427,0.38696808510638325,0.4573278399058272,0.39101717305151945,0.39101717305151945,0.5000000000000008,0.5418502202643181,0.5262411347517738,0.512372634643378,0.6167763157894733,0.6453055141579731,0.6167763157894733,0.6167763157894732,0.646536412078153,0.5862500000000004,0.6341911764705883,0.5259365994236317
2000-02-11,0.5078740157480309,0.5306122448979588,0.5229729729729724,0.48740554156171234,0.4238875878220141,0.4151982378854624,0.29090909090909084,0.24099722991689793,0.4019365007881116,0.40000000000000085,0.42960288808664343,0.42913811756220793,0.5078740157480309,0.5306122448979588,0.5229729729729724,0.48740554156171234,0.4238875878220141,0.4151982378854624,0.29090909090909084,0.24099722991689793,0.3440497199416871,0.3440497199416872,0.3440497199416871,0.3440497199416871,0.31648936170212805,0.3949381989405536,0.3210039630118894,0.3210039630118894,0.3852941176470592,0.42731277533039685,0.415602836879433,0.3988355167394474,0.5164473684210523,0.5543964232488823,0.5164473684210523,0.5164473684210523,0.6571936056838357,0.5937499999999996,0.6452205882352929,0.5345821325648411
2000-02-14,0.5643044619422568,0.5891156462585032,0.5810810810810807,0.5415617128463474,0.5562060889929747,0.5396475770925113,0.4621212121212127,0.39750692520775716,0.4357126773249269,0.43361344537815144,0.46570397111913364,0.4652001442481069,0.5643044619422568,0.5891156462585032,0.5810810810810807,0.5415617128463474,0.5562060889929747,0.5396475770925113,0.4621212121212127,0.39750692520775716,0.3234098058773879,0.32340980587738793,0.3234098058773878,0.3234098058773879,0.2938829787234042,0.3749264273101824,0.2985468956406868,0.2985468956406868,0.3676470588235291,0.4096916299559469,0.3985815602836877,0.3813682678311498,0.45559210526315763,0.4992548435171387,0.45559210526315763,0.45559210526315763,0.5257548845470688,0.5012499999999998,0.5091911764705873,0.42795389048991334
2000-02-15,0.5997375328083988,0.6258503401360545,0.6175675675675674,0.5755667506297228,0.6323185011709601,0.6112334801762113,0.5606060606060606,0.48753462603878134,0.5077685206034679,0.5053221288515408,0.5427196149217811,0.5421324678446932,0.5997375328083988,0.6258503401360545,0.6175675675675674,0.5755667506297228,0.6323185011709601,0.6112334801762113,0.5606060606060606,0.48753462603878134,0.401289035525206,0.4012890355252061,0.401289035525206,0.401289035525206,0.45611702127659554,0.5185403178340198,0.45970937912813714,0.45970937912813714,0.525,0.5668135095447872,0.550354609929078,0.5371179039301313,0.590460526315789,0.6214605067064083,0.590460526315789,0.590460526315789,0.5488454706927184,0.5175000000000007,0.5330882352941182,0.446685878962537
2000-02-16,0.5984251968503942,0.6244897959183682,0.6162162162162167,0.5743073047858948,0.6288056206088991,0.6079295154185018,0.5560606060606058,0.4833795013850416,0.4638594911056063,0.46162464985994356,0.4957882069795421,0.49525183315302274,0.5984251968503942,0.6244897959183682,0.6162162162162167,0.5743073047858948,0.6288056206088991,0.6079295154185018,0.5560606060606058,0.4833795013850416,0.46036983043044577,0.4603698304304459,0.46036983043044577,0.46036983043044577,0.5731382978723403,0.6221306650971158,0.5759577278731834,0.5759577278731834,0.6676470588235287,0.7092511013215853,0.6879432624113468,0.6783114992721975,0.7121710526315783,0.7317436661698953,0.7121710526315783,0.7121710526315783,0.6927175843694477,0.618749999999999,0.6819852941176452,0.5634005763688751
2000-02-17,0.6325459317585294,0.6598639455782306,0.6513513513513504,0.60705289672544,0.5562060889929747,0.5396475770925113,0.4621212121212127,0.39750692520775716,0.5167755010132854,0.5142857142857146,0.552346570397112,0.5517490082942664,0.6325459317585294,0.6598639455782306,0.6513513513513504,0.60705289672544,0.5562060889929747,0.5396475770925113,0.4621212121212127,0.39750692520775716,0.3428987953656103,0.3428987953656104,0.34289879536561024,0.3428987953656103,0.3430851063829785,0.4184814596821658,0.3474240422721266,0.34742404227212664,0.432352941176471,0.47430249632892846,0.4609929078014189,0.44541484716157265,0.5180921052631581,0.5558867362146056,0.5180921052631581,0.5180921052631581,0.5435168738898764,0.5137500000000006,0.5275735294117649,0.4423631123919316
2000-02-18,0.5091863517060367,0.5319727891156464,0.5243243243243242,0.4886649874055415,0.5304449648711946,0.5154185022026432,0.42878787878787905,0.367036011080333,0.41094348119792823,0.40896358543417355,0.43922984356197325,0.43875465801178015,0.5091863517060367,0.5319727891156464,0.5243243243243242,0.4886649874055415,0.5304449648711946,0.5154185022026432,0.42878787878787905,0.367036011080333,0.36384562265019577,0.36384562265019593,0.36384562265019577,0.36384562265019577,0.3922872340425541,0.46203649205415026,0.3963011889035676,0.3963011889035676,0.43823529411764683,0.4801762114537443,0.46666666666666645,0.4512372634643377,0.4884868421052623,0.5290611028315941,0.4884868421052623,0.4884868421052622,0.4387211367673167,0.4399999999999992,0.4191176470588218,0.35734870317002804
2000-02-22,0.45275590551181183,0.47346938775510317,0.466216216216217,0.43450881612090764,0.5269320843091336,0.5121145374449338,0.4242424242424243,0.3628808864265933,0.3287547849583431,0.3271708683473393,0.3513838748495791,0.3510037264094246,0.45275590551181183,0.47346938775510317,0.466216216216217,0.43450881612090764,0.5269320843091336,0.5121145374449338,0.4242424242424243,0.3628808864265933,0.3423616972301087,0.3423616972301088,0.3423616972301087,0.3423616972301087,0.34308510638297973,0.4184814596821669,0.34742404227212775,0.3474240422721278,0.3749999999999995,0.41703377386196727,0.4056737588652478,0.3886462882096067,0.4128289473684197,0.46050670640834485,0.41282894736841963,0.41282894736841963,0.47957371225577244,0.46874999999999994,0.46139705882352877,0.39048991354466867
2000-02-23,0.6876640419947495,0.7170068027210875,0.7081081081081069,0.6599496221662459,0.6545667447306793,0.63215859030837,0.5893939393939395,0.5138504155124657,0.5528034226525559,0.5501400560224092,0.5908543922984358,0.5902151700925595,0.6876640419947495,0.7170068027210875,0.7081081081081069,0.6599496221662459,0.6545667447306793,0.63215859030837,0.5893939393939395,0.5138504155124657,0.38233714417248515,0.3823371441724853,0.38233714417248515,0.38233714417248515,0.43085106382978683,0.4961742201294876,0.4346103038309111,0.4346103038309111,0.5073529411764699,0.5491923641703371,0.5333333333333328,0.5196506550218336,0.6036184210526326,0.633383010432192,0.6036184210526326,0.6036184210526326,0.63765541740675,0.5800000000000005,0.6250000000000002,0.5187319884726231
2000-02-24,0.5380577427821525,0.5619047619047624,0.5540540540540542,0.5163727959697736,0.620608899297423,0.6002202643171797,0.5454545454545443,0.47368421052631504,0.38279666741724877,0.38095238095238143,0.4091456077015648,0.40870296910686427,0.5380577427821525,0.5619047619047624,0.5540540540540542,0.5163727959697736,0.620608899297423,0.6002202643171797,0.5454545454545443,0.47368421052631504,0.35225964858436265,0.35225964858436276,0.35225964858436265,0.35225964858436265,0.3430851063829785,0.4184814596821658,0.3474240422721266,0.34742404227212664,0.37941176470588334,0.4214390602055811,0.40992907801418543,0.3930131004366824,0.3799342105263151,0.43070044709388944,0.37993421052631504,0.37993421052631504,0.4191829484902295,0.4262499999999991,0.39889705882352744,0.34149855907780885
2000-02-25,0.570866141732283,0.5959183673469385,0.5878378378378373,0.5478589420654908,0.6135831381733031,0.5936123348017629,0.5363636363636376,0.465373961218838,0.38392253996847536,0.3820728291316525,0.4103489771359805,0.4099050366630603,0.570866141732283,0.5959183673469385,0.5878378378378373,0.5478589420654908,0.6135831381733031,0.5936123348017629,0.5363636363636376,0.465373961218838,0.37351338908923576,0.3735133890892359,0.37351338908923576,0.37351338908923576,0.4162234042553198,0.4832254267216015,0.4200792602377813,0.4200792602377813,0.4852941176470586,0.5271659324522759,0.5120567375886523,0.4978165938864629,0.5657894736842106,0.5991058122205667,0.5657894736842106,0.5657894736842106,0.5896980461811725,0.5462500000000003,0.5753676470588235,0.47982708933717627
